Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,MSRP,Age
2,79.0,4.0,2,3,2.0,1,39,33,2000,18
2,79.0,4.0,2,3,4.0,1,38,31,2000,17
2,55.0,3.0,2,3,2.0,1,41,32,2000,17
2,79.0,4.0,2,3,2.0,1,38,31,2000,17
2,79.0,4.0,1,3,4.0,1,31,26,12515,16
2,116.0,4.0,2,1,2.0,1,23,18,2000,23
2,116.0,6.0,2,4,2.0,1,20,15,2000,23
2,151.0,4.0,2,1,2.0,1,23,18,2000,23
2,116.0,4.0,2,1,2.0,1,23,18,2000,22
2,116.0,4.0,2,1,2.0,1,23,18,2000,21
2,210.0,6.0,1,3,4.0,2,25,17,2381,17
2,210.0,6.0,1,3,4.0,2,25,17,2337,17
2,170.0,6.0,1,3,4.0,2,24,17,2138,17
1,210.0,6.0,1,3,4.0,2,25,17,31025,16
2,170.0,6.0,1,3,4.0,2,24,17,28025,16
2,170.0,6.0,1,3,4.0,2,24,17,28075,15
1,210.0,6.0,1,3,4.0,2,25,17,31075,15
1,210.0,6.0,1,3,4.0,2,25,17,31675,15
2,170.0,6.0,1,3,4.0,2,24,17,28875,15
1,330.0,6.0,1,2,4.0,3,24,17,49850,5
1,330.0,6.0,1,1,4.0,3,26,18,47700,5
3,360.0,6.0,1,1,4.0,3,32,27,53700,5
1,420.0,8.0,1,1,4.0,3,24,16,59200,5
1,420.0,8.0,1,2,4.0,3,23,16,61700,5
1,420.0,8.0,1,1,4.0,3,24,16,61200,4
3,360.0,6.0,1,1,4.0,3,32,27,54750,4
1,330.0,6.0,1,1,4.0,3,26,18,48700,4
1,420.0,8.0,1,2,4.0,3,23,16,63700,4
1,330.0,6.0,1,2,4.0,3,24,17,50850,4
2,78.0,3.0,2,3,4.0,1,40,33,13995,0
2,78.0,3.0,1,3,4.0,1,42,35,16995,0
2,78.0,3.0,1,3,4.0,1,42,35,15195,0
2,74.0,3.0,2,3,4.0,1,42,34,12995,3
2,74.0,3.0,1,3,4.0,1,44,37,15195,3
2,74.0,3.0,2,3,4.0,1,42,34,14195,3
2,74.0,3.0,1,3,4.0,1,44,37,13995,3
2,74.0,3.0,2,3,4.0,1,42,34,12995,2
2,74.0,3.0,2,3,4.0,1,42,34,14295,2
2,74.0,3.0,1,3,4.0,1,44,37,15395,2
2,74.0,3.0,1,3,4.0,1,44,37,14095,2
2,74.0,3.0,1,3,4.0,1,44,37,14945,2
2,78.0,3.0,2,3,4.0,1,41,33,14795,0
2,78.0,3.0,2,3,4.0,1,41,33,12995,0
2,78.0,3.0,1,3,4.0,1,43,37,14195,0
2,78.0,3.0,1,3,4.0,1,43,37,15995,0
2,78.0,3.0,1,3,4.0,1,43,37,16495,0
2,240.0,4.0,1,3,4.0,1,29,20,46030,2
2,240.0,4.0,1,2,4.0,1,26,19,35595,2
2,240.0,4.0,1,3,4.0,1,29,20,33100,2
2,240.0,4.0,1,2,4.0,1,26,19,48525,2
2,240.0,4.0,1,3,4.0,1,29,20,46455,1
2,240.0,4.0,1,2,4.0,1,26,19,42955,1
2,240.0,4.0,1,2,4.0,1,26,19,48950,1
2,240.0,4.0,1,3,4.0,1,29,20,40460,1
2,240.0,4.0,1,3,4.0,1,29,20,33260,1
2,240.0,4.0,1,2,4.0,1,26,19,39585,1
2,240.0,4.0,1,3,4.0,1,29,20,37090,1
2,240.0,4.0,1,2,4.0,1,26,19,35755,1
2,240.0,4.0,1,2,4.0,1,25,19,41895,0
2,240.0,4.0,1,3,4.0,1,28,21,35720,0
2,240.0,4.0,1,2,4.0,1,25,19,35130,0
2,240.0,4.0,1,3,4.0,1,28,21,32720,0
2,240.0,4.0,1,3,4.0,1,28,21,39485,0
2,240.0,4.0,1,2,4.0,1,25,19,38125,0
2,240.0,4.0,1,3,4.0,1,28,21,45475,0
2,240.0,4.0,1,2,4.0,1,25,19,47880,0
2,304.0,6.0,1,3,4.0,3,28,19,38850,3
2,304.0,6.0,1,2,4.0,3,26,18,40845,3
3,365.0,6.0,1,2,4.0,3,25,17,45840,3
3,365.0,6.0,1,2,4.0,3,25,17,45840,2
2,305.0,6.0,1,3,4.0,3,28,19,38850,2
2,305.0,6.0,1,2,4.0,3,26,18,40845,2
2,350.0,6.0,1,2,4.0,3,24,17,41005,1
2,350.0,6.0,1,3,4.0,3,26,17,39010,1
3,365.0,6.0,1,2,4.0,3,24,16,46000,1
3,365.0,6.0,1,2,4.0,3,23,16,45205,2
2,303.0,6.0,1,3,4.0,3,25,17,43210,2
2,303.0,6.0,1,3,4.0,3,24,16,43370,1
3,365.0,6.0,1,2,4.0,3,21,15,45365,1
2,303.0,6.0,1,3,4.0,3,24,16,43530,0
3,365.0,6.0,1,2,4.0,3,21,15,49025,0
2,305.0,6.0,1,2,4.0,2,23,17,40850,2
2,305.0,6.0,1,3,4.0,2,26,18,38900,2
2,303.0,6.0,1,2,4.0,2,26,17,44045,1
2,303.0,6.0,1,2,4.0,2,26,17,47810,1
2,303.0,6.0,1,3,4.0,2,26,17,53475,1
2,303.0,6.0,1,3,4.0,2,26,17,38260,1
2,303.0,6.0,1,2,4.0,2,26,17,55970,1
2,303.0,6.0,1,3,4.0,2,26,17,45315,1
2,303.0,6.0,1,2,4.0,2,26,17,40755,1
2,303.0,6.0,1,3,4.0,2,26,17,41550,1
2,303.0,6.0,1,3,4.0,2,25,17,38260,0
2,303.0,6.0,1,2,4.0,2,23,16,44045,0
2,303.0,6.0,1,2,4.0,2,23,16,48055,0
2,303.0,6.0,1,3,4.0,2,25,17,45560,0
2,303.0,6.0,1,3,4.0,2,25,17,53475,0
2,303.0,6.0,1,2,4.0,2,23,16,40755,0
2,303.0,6.0,1,3,4.0,2,25,17,41550,0
2,303.0,6.0,1,2,4.0,2,23,16,55970,0
2,191.0,4.0,1,3,4.0,2,36,41,34645,6
2,231.0,4.0,1,3,4.0,2,33,22,45555,2
2,231.0,4.0,1,3,4.0,2,33,22,35190,2
2,188.0,4.0,1,3,4.0,2,39,41,35190,2
2,231.0,4.0,1,2,4.0,2,31,22,37080,2
2,188.0,4.0,1,3,4.0,2,39,41,45555,2
2,231.0,4.0,1,2,4.0,2,31,22,47445,2
2,231.0,4.0,1,2,4.0,2,31,22,37080,1
2,188.0,4.0,1,3,4.0,2,39,41,45605,1
2,231.0,4.0,1,3,4.0,2,33,22,45605,1
2,231.0,4.0,1,2,4.0,2,31,22,47495,1
2,188.0,4.0,1,3,4.0,2,39,41,35190,1
2,231.0,4.0,1,3,4.0,2,33,22,35190,1
3,245.0,4.0,1,2,4.0,2,28,20,36900,0
3,245.0,4.0,1,3,4.0,2,31,21,39510,0
3,245.0,4.0,1,2,4.0,2,28,20,49560,0
3,245.0,4.0,1,3,4.0,2,31,21,35010,0
3,245.0,4.0,1,2,4.0,2,28,20,41400,0
3,245.0,4.0,1,3,4.0,2,31,21,47670,0
3,245.0,4.0,1,3,4.0,2,31,21,36760,0
3,245.0,4.0,1,2,4.0,2,28,20,38650,0
2,342.0,8.0,1,2,4.0,2,16,12,5650,17
2,201.0,6.0,1,3,4.0,2,23,16,24250,11
2,196.0,6.0,1,2,4.0,2,21,15,27750,11
2,185.0,6.0,1,3,4.0,2,24,17,26140,14
2,185.0,6.0,1,2,4.0,2,22,16,33790,14
2,185.0,6.0,1,3,4.0,1,24,17,25815,14
2,185.0,6.0,1,2,4.0,2,22,16,30540,14
2,185.0,6.0,1,3,4.0,2,24,17,27590,14
2,185.0,6.0,1,3,4.0,1,24,17,24165,14
2,185.0,6.0,1,3,4.0,2,24,17,29740,14
2,185.0,6.0,1,3,4.0,1,24,17,23335,13
2,185.0,6.0,1,2,4.0,2,22,16,31035,13
2,185.0,6.0,1,3,4.0,2,24,17,25885,13
2,185.0,6.0,1,3,4.0,2,24,17,30235,13
2,200.0,6.0,1,2,4.0,2,21,15,30210,12
2,185.0,6.0,1,3,4.0,2,23,16,26040,12
2,200.0,6.0,1,3,4.0,2,23,16,24520,12
2,200.0,6.0,1,3,4.0,2,23,16,27890,12
2,185.0,6.0,1,3,4.0,2,23,16,30420,12
2,200.0,6.0,1,2,4.0,2,21,15,27700,12
2,180.0,6.0,1,3,2.0,2,29,19,22280,12
2,200.0,6.0,1,3,2.0,2,28,18,24690,12
1,240.0,6.0,1,3,2.0,2,26,17,28355,12
2,242.0,6.0,1,3,2.0,2,26,18,24930,11
4,211.0,6.0,1,3,2.0,2,29,19,20830,11
2,303.0,8.0,1,3,2.0,2,26,16,26330,11
4,211.0,6.0,1,3,2.0,2,29,19,20330,11
2,242.0,6.0,1,3,2.0,2,26,18,23430,11
2,303.0,8.0,1,3,2.0,2,24,16,27740,10
4,211.0,6.0,1,3,2.0,2,29,19,22625,10
4,211.0,6.0,1,3,2.0,2,29,19,21015,10
2,197.0,6.0,1,1,4.0,2,20,15,27607,15
2,165.0,6.0,1,4,4.0,2,19,15,27777,15
2,197.0,6.0,1,4,4.0,2,17,14,29627,15
2,165.0,6.0,1,1,4.0,2,21,16,22777,15
2,197.0,6.0,1,4,4.0,2,17,14,32887,15
2,197.0,6.0,1,1,4.0,2,20,15,31317,15
2,165.0,6.0,1,4,4.0,2,19,15,25087,15
2,165.0,6.0,1,1,4.0,2,21,16,25637,15
2,165.0,6.0,1,4,4.0,2,19,15,27777,14
2,165.0,6.0,1,4,4.0,2,19,15,25217,14
2,197.0,6.0,1,1,4.0,2,20,15,27607,14
2,165.0,6.0,1,1,4.0,2,21,16,22907,14
2,197.0,6.0,1,4,4.0,2,17,14,32887,14
2,197.0,6.0,1,4,4.0,2,17,14,29627,14
2,165.0,6.0,1,1,4.0,2,21,16,25637,14
2,197.0,6.0,1,1,4.0,2,20,15,31317,14
2,197.0,6.0,1,1,4.0,2,19,15,26199,13
2,197.0,6.0,1,4,4.0,2,17,14,25999,13
2,197.0,6.0,1,4,4.0,2,17,14,28199,13
2,197.0,6.0,1,1,4.0,2,19,15,23999,13
2,215.0,6.0,1,4,4.0,2,18,13,34999,13
2,215.0,6.0,1,4,4.0,2,17,13,35799,12
2,215.0,6.0,1,4,4.0,2,17,13,36159,11
1,592.0,8.0,3,1,2.0,1,22,15,229000,5
1,616.0,8.0,3,1,2.0,1,22,15,239400,4
2,200.0,6.0,1,3,4.0,1,23,16,28460,13
2,200.0,6.0,1,3,4.0,1,23,16,23490,13
2,200.0,6.0,1,3,4.0,1,23,16,28515,12
2,200.0,6.0,1,3,4.0,1,23,16,22115,12
2,200.0,6.0,1,3,4.0,1,23,16,22950,12
2,200.0,6.0,1,3,4.0,1,23,16,28515,11
2,200.0,6.0,1,3,4.0,1,23,16,22950,11
2,200.0,6.0,1,3,4.0,1,23,16,22115,11
1,138.0,4.0,3,1,2.0,1,30,22,25645,14
1,138.0,4.0,2,1,2.0,1,29,23,24645,14
2,138.0,4.0,3,1,2.0,1,30,23,25895,13
2,138.0,4.0,2,1,2.0,1,29,23,24895,13
2,138.0,4.0,3,1,2.0,1,30,23,26145,12
2,138.0,4.0,2,1,2.0,1,29,23,25145,12
2,135.0,4.0,2,1,2.0,1,26,19,2000,24
2,200.0,4.0,2,1,2.0,1,25,18,2078,24
2,200.0,4.0,2,1,2.0,1,25,18,2254,23
2,135.0,4.0,2,1,2.0,1,26,19,2000,23
2,135.0,4.0,2,1,2.0,1,26,19,2038,22
2,200.0,4.0,2,1,2.0,1,25,18,2462,22
1,505.0,8.0,1,1,4.0,3,18,11,298900,3
1,505.0,8.0,1,1,4.0,3,18,11,303700,2
1,505.0,8.0,1,1,4.0,3,18,11,303700,1
1,530.0,8.0,1,1,4.0,3,18,11,335600,1
3,265.0,6.0,1,2,2.0,2,22,17,44540,5
3,265.0,6.0,1,2,2.0,2,22,17,44540,4
3,265.0,6.0,1,2,2.0,2,22,17,41995,3
2,260.0,6.0,1,3,4.0,2,28,21,39000,2
2,260.0,6.0,1,2,4.0,2,28,21,38550,2
2,260.0,6.0,1,2,4.0,2,28,21,40600,2
2,260.0,6.0,1,3,4.0,2,28,21,36950,2
2,260.0,6.0,1,2,4.0,2,28,21,34220,2
2,260.0,6.0,1,3,4.0,2,28,21,29560,2
2,260.0,6.0,1,3,4.0,2,28,21,32620,2
2,260.0,6.0,1,2,4.0,2,28,21,31160,2
2,260.0,6.0,1,2,4.0,2,28,21,34400,1
2,260.0,6.0,1,3,4.0,2,28,21,39180,1
2,250.0,4.0,1,2,4.0,2,30,26,41730,1
2,260.0,6.0,1,3,4.0,2,28,21,32800,1
2,260.0,6.0,1,2,4.0,2,28,21,38730,1
2,260.0,6.0,1,3,4.0,2,28,21,29740,1
2,260.0,6.0,1,2,4.0,2,28,21,40780,1
2,260.0,6.0,1,2,4.0,2,28,21,31340,1
2,250.0,4.0,1,3,4.0,2,31,28,42180,1
2,260.0,6.0,1,3,4.0,2,28,21,37130,1
2,250.0,4.0,1,3,4.0,2,31,28,40130,1
2,250.0,4.0,1,2,4.0,2,30,26,43780,1
2,260.0,6.0,1,3,4.0,2,28,21,29740,0
2,260.0,6.0,1,2,4.0,2,28,21,31340,0
2,260.0,6.0,1,3,4.0,2,28,21,37130,0
2,260.0,6.0,1,2,4.0,2,28,21,38730,0
2,260.0,6.0,1,2,4.0,2,28,21,34400,0
2,260.0,6.0,1,3,4.0,2,28,21,32800,0
2,260.0,6.0,1,2,4.0,2,28,21,40780,0
2,260.0,6.0,1,3,4.0,2,28,21,39180,0
1,632.0,12.0,2,2,2.0,1,13,8,336400,9
1,632.0,12.0,2,2,2.0,1,13,8,369200,9
1,632.0,12.0,3,2,2.0,1,14,9,345400,9
1,632.0,12.0,3,2,2.0,1,14,9,378200,9
1,631.0,12.0,2,2,2.0,1,13,8,382400,8
1,631.0,12.0,2,2,2.0,1,13,8,354000,8
1,631.0,12.0,3,2,2.0,1,14,9,364000,8
1,631.0,12.0,3,2,2.0,1,14,9,392400,8
1,670.0,12.0,3,2,2.0,1,14,9,450000,7
2,305.0,8.0,2,1,2.0,1,24,16,3550,20
2,305.0,8.0,2,1,2.0,1,24,16,3206,20
2,305.0,8.0,2,1,2.0,1,24,16,3654,19
2,305.0,8.0,2,1,2.0,1,24,16,4059,19
2,320.0,8.0,2,1,2.0,1,22,15,4584,18
2,320.0,8.0,2,1,2.0,1,22,15,5193,18
3,435.0,8.0,2,1,2.0,2,25,15,41800,2
2,300.0,6.0,2,1,2.0,2,28,17,29300,2
3,310.0,4.0,2,1,2.0,2,31,22,34800,2
3,310.0,4.0,2,1,2.0,2,31,22,25300,2
3,435.0,8.0,2,1,2.0,2,25,15,46170,2
3,435.0,8.0,2,1,2.0,2,25,15,32300,2
2,300.0,6.0,2,1,2.0,2,28,17,23800,2
3,310.0,4.0,2,1,2.0,2,31,22,29300,2
3,435.0,8.0,2,1,2.0,2,25,15,36300,2
3,435.0,8.0,2,1,2.0,2,25,15,36395,1
3,435.0,8.0,2,1,2.0,2,25,15,32395,1
2,300.0,6.0,2,1,2.0,2,28,17,24145,1
3,310.0,4.0,2,1,2.0,2,29,20,35145,1
3,310.0,4.0,2,1,2.0,2,31,22,29645,1
3,435.0,8.0,2,1,2.0,2,25,15,41895,1
2,300.0,6.0,2,1,2.0,2,28,17,29645,1
3,310.0,4.0,2,1,2.0,2,31,22,25645,1
3,310.0,4.0,2,1,2.0,2,30,21,25645,0
2,300.0,6.0,2,1,2.0,2,27,18,24645,0
3,310.0,4.0,2,1,2.0,2,30,21,29645,0
3,435.0,8.0,2,1,2.0,2,23,14,42145,0
3,435.0,8.0,2,1,2.0,2,25,15,36645,0
3,310.0,4.0,2,1,2.0,2,27,21,35145,0
3,435.0,8.0,2,1,2.0,2,25,15,32645,0
2,88.0,4.0,2,3,2.0,1,32,24,2000,24
2,130.0,6.0,2,3,2.0,1,26,20,2000,23
2,88.0,4.0,2,3,2.0,1,34,25,2000,23
2,88.0,4.0,2,3,2.0,1,34,25,2000,22
3,158.0,4.0,1,1,2.0,1,28,21,27505,3
3,158.0,4.0,1,1,2.0,1,28,21,30550,3
3,158.0,4.0,1,1,2.0,1,28,21,29265,3
3,167.0,4.0,2,1,2.0,1,28,21,26905,3
3,167.0,4.0,2,1,2.0,1,28,21,28665,3
3,158.0,4.0,1,1,2.0,1,28,21,25980,3
3,167.0,4.0,2,1,2.0,1,28,21,27550,3
3,167.0,4.0,2,1,2.0,1,28,22,23720,3
3,158.0,4.0,1,1,2.0,1,28,21,28650,3
3,167.0,4.0,2,1,2.0,1,28,21,29450,3
3,158.0,4.0,1,1,2.0,1,28,21,28650,2
3,167.0,4.0,2,1,2.0,1,28,21,27550,2
3,158.0,4.0,1,1,2.0,1,28,21,29265,2
3,167.0,4.0,2,1,2.0,1,28,22,23970,2
3,167.0,4.0,2,1,2.0,1,28,21,29450,2
3,158.0,4.0,1,1,2.0,1,28,21,30550,2
3,158.0,4.0,1,1,2.0,1,28,21,27505,2
3,167.0,4.0,2,1,2.0,1,28,21,26905,2
3,158.0,4.0,1,1,2.0,1,28,21,26230,2
3,167.0,4.0,2,1,2.0,1,28,21,32205,2
3,158.0,4.0,1,1,2.0,1,28,21,32655,2
3,167.0,4.0,2,1,2.0,1,28,21,28665,2
3,155.0,4.0,2,1,2.0,1,34,27,28600,1
3,155.0,4.0,1,1,2.0,1,36,27,26395,1
3,155.0,4.0,1,1,2.0,1,36,27,29330,1
3,155.0,4.0,1,1,2.0,1,36,27,31270,1
3,155.0,4.0,2,1,2.0,1,34,27,30065,1
3,155.0,4.0,2,1,2.0,1,34,27,24915,1
2,164.0,6.0,2,3,2.0,1,24,18,2000,22
2,118.0,4.0,2,3,2.0,1,31,23,2000,22
2,118.0,4.0,2,3,2.0,1,31,23,2000,21
2,164.0,6.0,2,3,2.0,1,24,18,2000,20
2,114.0,4.0,2,3,2.0,1,31,23,2000,20
2,365.0,6.0,1,4,4.0,3,20,15,65055,2
2,365.0,6.0,1,4,4.0,3,19,15,67220,2
2,365.0,6.0,1,1,4.0,3,22,16,61480,2
2,365.0,6.0,1,1,4.0,3,20,15,63645,2
2,380.0,6.0,1,1,4.0,3,22,16,63195,1
2,380.0,6.0,1,4,4.0,3,19,15,76650,1
2,380.0,6.0,1,4,4.0,3,19,15,69135,1
2,380.0,6.0,1,1,4.0,3,20,15,65560,1
2,380.0,6.0,1,1,4.0,3,20,15,73645,1
2,380.0,6.0,1,4,4.0,3,20,15,74260,1
2,380.0,6.0,1,4,4.0,3,20,15,66770,1
2,380.0,6.0,1,1,4.0,3,22,16,71260,1
2,380.0,6.0,1,1,4.0,3,20,15,65560,0
2,380.0,6.0,1,1,4.0,3,21,15,71260,0
2,380.0,6.0,1,4,4.0,3,20,15,66770,0
2,380.0,6.0,1,1,4.0,3,21,15,63195,0
2,380.0,6.0,1,4,4.0,3,19,15,69135,0
2,380.0,6.0,1,4,4.0,3,19,15,76645,0
2,380.0,6.0,1,1,4.0,3,20,15,73650,0
2,380.0,6.0,1,4,4.0,3,20,15,74260,0
1,215.0,4.0,2,3,4.0,1,27,19,19450,14
2,132.0,4.0,2,3,4.0,1,32,25,13030,14
1,150.0,4.0,2,3,4.0,1,32,25,17085,14
2,132.0,4.0,2,3,4.0,1,32,25,15340,14
2,132.0,4.0,1,3,4.0,1,29,22,14315,13
1,150.0,4.0,2,3,4.0,1,32,25,17640,13
2,132.0,4.0,2,3,4.0,1,32,25,15800,13
1,225.0,4.0,2,3,4.0,1,28,19,20450,13
2,132.0,4.0,2,3,4.0,1,32,25,13490,13
2,132.0,4.0,1,3,4.0,1,29,22,16625,13
2,132.0,4.0,2,3,4.0,1,32,25,16110,12
2,132.0,4.0,2,3,4.0,1,32,25,13800,12
1,220.0,4.0,2,3,4.0,1,28,19,20700,12
2,132.0,4.0,2,3,2.0,1,36,24,2000,18
2,150.0,4.0,2,3,4.0,1,36,24,2000,18
2,132.0,4.0,2,3,4.0,1,31,24,2000,17
2,132.0,4.0,2,3,4.0,1,31,24,2044,17
2,132.0,4.0,2,3,4.0,1,30,24,12715,16
2,214.0,6.0,1,3,4.0,3,24,16,2000,23
2,214.0,6.0,1,3,4.0,3,24,16,2000,22
2,214.0,6.0,1,3,4.0,3,24,16,2000,21
2,225.0,6.0,1,3,4.0,3,24,15,2000,23
2,205.0,6.0,1,3,4.0,3,26,17,2000,22
2,225.0,6.0,1,3,4.0,3,26,17,2000,22
2,205.0,6.0,1,3,4.0,3,27,17,2000,21
2,210.0,6.0,1,4,4.0,2,21,15,26220,8
2,210.0,6.0,1,1,4.0,2,22,16,24560,8
2,210.0,6.0,1,1,4.0,2,22,16,22240,8
2,210.0,6.0,1,4,4.0,2,21,15,23900,8
2,260.0,6.0,1,1,4.0,2,21,16,25750,7
2,210.0,6.0,1,1,4.0,2,22,16,23235,7
2,260.0,6.0,1,1,4.0,2,21,16,26750,7
2,260.0,6.0,1,4,4.0,2,20,16,27410,7
2,260.0,6.0,1,4,4.0,2,20,16,28410,7
2,210.0,6.0,1,4,4.0,2,21,15,24895,7
2,260.0,6.0,1,4,4.0,2,21,16,28995,6
2,260.0,6.0,1,1,4.0,2,21,16,27245,6
2,260.0,6.0,1,4,4.0,2,21,16,27995,6
2,210.0,6.0,1,4,4.0,2,21,15,23995,6
2,210.0,6.0,1,1,4.0,2,22,16,21590,6
2,260.0,6.0,1,1,4.0,2,21,16,26245,6
2,210.0,6.0,1,1,4.0,2,22,16,23235,6
2,210.0,6.0,1,1,4.0,2,22,16,22245,6
2,210.0,6.0,1,4,4.0,2,21,15,24985,6
2,210.0,6.0,1,4,4.0,2,21,15,23340,6
2,290.0,6.0,2,1,2.0,1,22,16,89000,13
2,252.0,6.0,1,1,2.0,1,22,16,89000,13
2,290.0,6.0,2,1,2.0,1,22,16,89000,12
2,252.0,6.0,1,1,2.0,1,22,16,89000,12
1,573.0,6.0,3,2,2.0,1,22,21,156000,0
2,131.0,4.0,1,3,4.0,1,26,24,21710,2
2,131.0,4.0,1,3,4.0,1,26,24,20720,2
2,131.0,4.0,1,3,4.0,1,26,24,21760,1
2,131.0,4.0,1,3,4.0,1,26,24,20870,1
2,131.0,4.0,1,3,4.0,1,26,24,22230,0
2,131.0,4.0,1,3,4.0,1,26,24,21330,0
1,235.0,4.0,1,2,4.0,2,28,21,35880,2
1,235.0,4.0,1,3,4.0,2,28,22,36580,2
1,235.0,4.0,1,2,4.0,2,28,21,37980,2
1,235.0,4.0,1,3,4.0,2,28,22,34480,2
1,235.0,4.0,1,3,4.0,2,28,22,34965,1
1,235.0,4.0,1,3,4.0,2,28,22,37065,1
1,235.0,4.0,1,2,4.0,2,28,22,36365,1
1,235.0,4.0,1,2,4.0,2,27,22,38465,1
1,235.0,4.0,1,2,4.0,2,27,22,38585,0
1,235.0,4.0,1,2,4.0,2,28,22,36485,0
1,235.0,4.0,1,3,4.0,2,28,22,37185,0
1,235.0,4.0,1,3,4.0,2,28,22,35085,0
2,194.0,4.0,1,3,4.0,2,31,35,39720,2
2,194.0,4.0,1,2,4.0,2,30,33,41310,2
2,194.0,4.0,1,2,4.0,2,30,33,41310,1
2,194.0,4.0,1,3,4.0,2,31,35,39720,1
2,194.0,4.0,1,2,4.0,2,30,33,39720,0
2,140.0,4.0,2,3,2.0,1,28,21,2000,26
2,110.0,4.0,2,3,2.0,1,35,24,2000,26
2,110.0,4.0,2,3,2.0,1,35,24,2000,25
2,140.0,4.0,2,3,2.0,1,28,20,2000,25
2,140.0,4.0,2,3,2.0,1,28,20,2000,24
2,110.0,4.0,2,3,2.0,1,34,24,2000,24
2,248.0,6.0,1,3,4.0,3,28,19,37775,2
2,248.0,6.0,1,3,4.0,3,28,19,35775,2
2,248.0,6.0,1,3,4.0,3,28,19,28975,2
2,248.0,6.0,1,3,4.0,3,28,19,37375,2
2,248.0,6.0,1,3,4.0,3,28,19,42030,2
2,248.0,6.0,1,3,4.0,3,28,19,44600,2
2,248.0,6.0,1,3,4.0,3,28,19,32275,2
2,248.0,6.0,1,3,4.0,3,28,19,37650,1
2,248.0,6.0,1,3,4.0,3,28,19,32550,1
2,248.0,6.0,1,3,4.0,3,28,19,36050,1
2,248.0,6.0,1,3,4.0,3,28,19,42305,1
2,248.0,6.0,1,3,4.0,3,28,19,44875,1
2,248.0,6.0,1,3,4.0,3,28,19,29400,1
2,248.0,6.0,1,3,4.0,3,28,19,38050,1
2,248.0,6.0,1,3,4.0,3,28,19,33500,1
2,93.0,4.0,2,3,4.0,1,31,22,2000,27
2,199.0,4.0,1,3,4.0,2,39,35,32150,2
2,199.0,4.0,1,3,4.0,2,40,36,25990,2
2,199.0,4.0,1,3,4.0,2,39,35,32195,1
2,199.0,4.0,1,3,4.0,2,40,36,25995,1
2,192.0,4.0,1,3,4.0,2,46,39,25995,0
2,192.0,4.0,1,3,4.0,2,46,39,30990,0
2,199.0,4.0,1,3,4.0,2,40,36,25995,3
2,274.0,4.0,1,3,4.0,2,31,20,27500,3
2,192.0,4.0,1,3,4.0,2,34,23,25500,3
2,192.0,4.0,1,3,4.0,2,34,23,21500,3
2,199.0,4.0,1,3,4.0,2,39,35,31995,3
2,274.0,4.0,1,3,4.0,2,31,20,35300,3
2,192.0,4.0,1,3,4.0,2,34,23,23950,3
2,192.0,4.0,1,3,4.0,2,34,23,25790,2
2,192.0,4.0,1,3,4.0,2,34,23,21840,2
2,274.0,4.0,1,3,4.0,2,31,20,27700,2
2,274.0,4.0,1,3,4.0,2,31,20,35500,2
2,192.0,4.0,1,3,4.0,2,34,23,24340,2
2,245.0,4.0,1,3,4.0,2,32,22,29940,1
2,178.0,4.0,3,3,4.0,2,39,28,24140,1
2,185.0,4.0,1,3,4.0,2,35,24,25140,1
2,185.0,4.0,1,3,4.0,2,35,24,22140,1
2,245.0,4.0,1,3,4.0,2,32,22,36040,1
2,175.0,4.0,1,2,4.0,2,33,25,30295,2
2,175.0,4.0,1,2,4.0,2,33,25,24895,2
2,175.0,4.0,1,2,4.0,2,33,25,25195,2
2,175.0,4.0,1,2,4.0,2,33,25,29995,2
2,256.0,6.0,1,2,4.0,2,27,20,32995,2
2,175.0,4.0,1,2,4.0,2,33,25,26995,2
2,175.0,4.0,1,2,4.0,2,33,25,27295,2
2,175.0,4.0,1,2,4.0,2,33,25,30695,1
2,256.0,6.0,1,2,4.0,2,27,20,33395,1
2,175.0,4.0,1,2,4.0,2,33,25,25295,1
2,175.0,4.0,1,2,4.0,2,33,25,27695,1
2,175.0,4.0,1,2,4.0,2,33,25,27395,1
2,175.0,4.0,1,2,4.0,2,33,25,24995,1
2,175.0,4.0,1,2,4.0,2,33,25,30395,1
2,175.0,4.0,1,2,4.0,2,32,25,35995,0
2,175.0,4.0,1,2,4.0,2,32,25,25645,0
2,256.0,6.0,1,2,4.0,2,27,20,34995,0
2,175.0,4.0,1,2,4.0,2,32,25,27695,0
2,256.0,6.0,1,2,4.0,2,27,20,38195,0
2,175.0,4.0,1,2,4.0,2,32,25,32390,0
2,148.0,4.0,1,4,4.0,1,30,24,22195,2
2,168.0,4.0,1,3,4.0,1,28,23,21295,2
2,168.0,4.0,1,4,4.0,1,26,23,22695,2
2,168.0,4.0,1,4,4.0,1,26,23,24995,2
2,148.0,4.0,1,3,4.0,1,32,25,22795,2
2,148.0,4.0,1,4,4.0,1,30,24,24195,2
2,148.0,4.0,2,3,4.0,1,30,24,19595,2
2,148.0,4.0,1,3,4.0,1,32,25,20795,2
2,168.0,4.0,1,3,4.0,1,28,23,23595,2
2,168.0,4.0,1,3,4.0,1,28,23,23995,1
2,148.0,4.0,1,4,4.0,1,29,23,22195,1
2,168.0,4.0,1,4,4.0,1,27,22,22695,1
2,168.0,4.0,1,4,4.0,1,27,22,25395,1
2,168.0,4.0,1,4,4.0,1,27,22,23895,1
2,168.0,4.0,1,3,4.0,1,28,23,22495,1
