Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,Age,MSRP
2.0,280.0,8.0,1,1,2.0,3,24,16,20,2209
2.0,280.0,8.0,1,1,2.0,3,24,15,19,2411
2.0,290.0,8.0,1,1,2.0,3,24,15,19,2459
2.0,132.0,4.0,1,3,4.0,1,32,25,6,19685
2.0,158.0,4.0,1,3,4.0,1,29,21,6,20755
2.0,158.0,4.0,2,3,4.0,1,28,21,6,19565
2.0,158.0,4.0,1,2,4.0,1,26,20,6,21715
2.0,132.0,4.0,2,3,4.0,1,32,26,6,18845
2.0,158.0,4.0,1,2,4.0,1,26,20,5,21715
2.0,132.0,4.0,2,3,4.0,1,32,26,5,18845
2.0,158.0,4.0,1,3,4.0,1,29,21,5,20755
2.0,132.0,4.0,1,3,4.0,1,32,25,5,19685
2.0,158.0,4.0,2,3,4.0,1,28,21,5,19565
2.0,132.0,4.0,1,3,4.0,1,32,25,4,20115
2.0,158.0,4.0,1,2,4.0,1,26,20,4,22415
2.0,158.0,4.0,2,3,4.0,1,28,21,4,20265
2.0,158.0,4.0,1,3,4.0,1,29,21,4,21455
2.0,132.0,4.0,2,3,4.0,1,32,26,4,19275
3.0,290.0,6.0,1,3,4.0,2,26,19,3,34380
3.0,290.0,6.0,1,3,4.0,2,26,19,3,31290
3.0,300.0,6.0,1,3,4.0,2,30,22,1,36990
3.0,300.0,6.0,1,3,4.0,2,30,22,1,34490
3.0,300.0,6.0,1,3,4.0,2,30,22,1,32510
3.0,300.0,6.0,1,3,4.0,2,30,22,1,39960
3.0,300.0,6.0,1,3,4.0,2,30,22,1,37770
3.0,300.0,6.0,1,3,4.0,2,30,21,0,34590
3.0,300.0,6.0,1,3,4.0,2,30,21,0,37090
3.0,300.0,6.0,1,3,4.0,2,30,21,0,40040
3.0,300.0,6.0,1,3,4.0,2,30,21,0,32610
3.0,300.0,6.0,1,3,4.0,2,30,21,0,37870
1.0,263.0,4.0,2,3,4.0,1,25,18,6,23700
1.0,263.0,4.0,2,3,4.0,1,25,18,5,24000
1.0,263.0,4.0,2,3,4.0,1,25,18,4,24200
1.0,274.0,4.0,2,2,4.0,2,23,17,11,27995
1.0,274.0,4.0,2,2,4.0,2,23,17,11,29925
1.0,274.0,4.0,2,2,4.0,2,23,17,10,29925
1.0,274.0,4.0,2,2,4.0,2,23,17,10,27995
1.0,178.0,4.0,2,1,2.0,1,24,18,13,25730
1.0,178.0,4.0,2,1,2.0,1,24,18,12,25780
1.0,178.0,4.0,2,1,2.0,1,24,18,12,26580
1.0,170.0,4.0,2,3,4.0,1,27,21,14,20480
1.0,170.0,4.0,2,3,4.0,1,27,21,14,19980
1.0,315.0,6.0,2,1,2.0,1,23,15,16,44990
1.0,315.0,6.0,2,1,2.0,1,23,15,16,45990
1.0,315.0,6.0,2,1,2.0,1,25,17,15,44990
1.0,330.0,6.0,2,1,2.0,1,22,14,11,49300
1.0,330.0,6.0,2,1,2.0,1,22,14,11,51300
3.0,290.0,6.0,1,2,4.0,2,27,18,2,44565
3.0,290.0,6.0,1,2,4.0,2,27,18,2,48840
3.0,290.0,6.0,1,2,4.0,2,27,18,2,50840
3.0,290.0,6.0,1,3,4.0,2,28,20,2,42565
3.0,290.0,6.0,1,3,4.0,2,28,20,2,48840
3.0,290.0,6.0,1,3,4.0,2,28,20,2,46840
3.0,290.0,6.0,1,2,4.0,2,27,18,2,56780
3.0,290.0,6.0,1,3,4.0,2,28,20,2,54780
3.0,290.0,6.0,1,3,4.0,2,27,19,1,43015
3.0,290.0,6.0,1,3,4.0,2,27,19,1,49440
3.0,290.0,6.0,1,2,4.0,2,26,18,1,46515
3.0,290.0,6.0,1,3,4.0,2,27,19,1,44515
3.0,290.0,6.0,1,2,4.0,2,26,19,1,55230
3.0,290.0,6.0,1,2,4.0,2,26,18,1,45015
3.0,290.0,6.0,1,3,4.0,2,27,20,1,53230
3.0,290.0,6.0,1,2,4.0,2,26,18,1,52640
3.0,290.0,6.0,1,2,4.0,2,26,18,1,51440
3.0,290.0,6.0,1,2,4.0,2,26,18,1,50640
3.0,290.0,6.0,1,3,4.0,2,27,20,1,55230
3.0,290.0,6.0,1,2,4.0,2,26,18,1,49440
3.0,290.0,6.0,1,3,4.0,2,27,19,1,47440
3.0,290.0,6.0,1,3,4.0,2,27,19,1,48640
3.0,290.0,6.0,1,3,4.0,2,27,19,1,50640
3.0,290.0,6.0,1,2,4.0,2,26,19,1,57230
3.0,290.0,6.0,1,2,4.0,2,26,19,0,56400
3.0,290.0,6.0,1,3,4.0,2,27,19,0,48360
3.0,290.0,6.0,1,2,4.0,2,26,18,0,50360
3.0,290.0,6.0,1,2,4.0,2,26,18,0,52360
3.0,290.0,6.0,1,2,4.0,2,26,19,0,58400
3.0,290.0,6.0,1,3,4.0,2,27,20,0,56400
3.0,290.0,6.0,1,3,4.0,2,27,19,0,43950
3.0,290.0,6.0,1,3,4.0,2,27,19,0,50360
3.0,290.0,6.0,1,2,4.0,2,26,18,0,45950
3.0,290.0,6.0,1,3,4.0,2,27,20,0,54400
3.0,208.0,4.0,1,1,4.0,1,23,20,1,32500
3.0,208.0,4.0,1,1,3.0,3,24,21,1,28950
2.0,55.0,3.0,2,3,2.0,1,42,34,18,2000
2.0,79.0,4.0,2,3,4.0,1,39,33,18,2000
2.0,79.0,4.0,2,3,2.0,1,39,33,18,2000
2.0,79.0,4.0,2,3,4.0,1,38,31,17,2000
2.0,55.0,3.0,2,3,2.0,1,41,32,17,2000
2.0,79.0,4.0,2,3,2.0,1,38,31,17,2000
2.0,79.0,4.0,1,3,4.0,1,31,26,16,12515
2.0,116.0,4.0,2,1,2.0,1,23,18,23,2000
2.0,116.0,6.0,2,4,2.0,1,20,15,23,2000
2.0,151.0,4.0,2,1,2.0,1,23,18,23,2000
2.0,116.0,4.0,2,1,2.0,1,23,18,22,2000
2.0,116.0,4.0,2,1,2.0,1,23,18,21,2000
2.0,210.0,6.0,1,3,4.0,2,25,17,17,2381
2.0,210.0,6.0,1,3,4.0,2,25,17,17,2337
2.0,170.0,6.0,1,3,4.0,2,24,17,17,2138
1.0,210.0,6.0,1,3,4.0,2,25,17,16,31025
2.0,170.0,6.0,1,3,4.0,2,24,17,16,28025
2.0,170.0,6.0,1,3,4.0,2,24,17,15,28075
1.0,210.0,6.0,1,3,4.0,2,25,17,15,31075
1.0,210.0,6.0,1,3,4.0,2,25,17,15,31675
2.0,170.0,6.0,1,3,4.0,2,24,17,15,28875
1.0,330.0,6.0,1,2,4.0,3,24,17,5,49850
1.0,330.0,6.0,1,1,4.0,3,26,18,5,47700
3.0,360.0,6.0,1,1,4.0,3,32,27,5,53700
1.0,420.0,8.0,1,1,4.0,3,24,16,5,59200
1.0,420.0,8.0,1,2,4.0,3,23,16,5,61700
1.0,420.0,8.0,1,1,4.0,3,24,16,4,61200
3.0,360.0,6.0,1,1,4.0,3,32,27,4,54750
1.0,330.0,6.0,1,1,4.0,3,26,18,4,48700
1.0,420.0,8.0,1,2,4.0,3,23,16,4,63700
1.0,330.0,6.0,1,2,4.0,3,24,17,4,50850
2.0,78.0,3.0,2,3,4.0,1,40,33,0,13995
2.0,78.0,3.0,1,3,4.0,1,42,35,0,16995
2.0,78.0,3.0,1,3,4.0,1,42,35,0,15195
2.0,74.0,3.0,2,3,4.0,1,42,34,3,12995
2.0,74.0,3.0,1,3,4.0,1,44,37,3,15195
2.0,74.0,3.0,2,3,4.0,1,42,34,3,14195
2.0,74.0,3.0,1,3,4.0,1,44,37,3,13995
2.0,74.0,3.0,2,3,4.0,1,42,34,2,12995
2.0,74.0,3.0,2,3,4.0,1,42,34,2,14295
2.0,74.0,3.0,1,3,4.0,1,44,37,2,15395
2.0,74.0,3.0,1,3,4.0,1,44,37,2,14095
2.0,74.0,3.0,1,3,4.0,1,44,37,2,14945
2.0,78.0,3.0,2,3,4.0,1,41,33,0,14795
2.0,78.0,3.0,2,3,4.0,1,41,33,0,12995
2.0,78.0,3.0,1,3,4.0,1,43,37,0,14195
2.0,78.0,3.0,1,3,4.0,1,43,37,0,15995
2.0,78.0,3.0,1,3,4.0,1,43,37,0,16495
2.0,240.0,4.0,1,3,4.0,1,29,20,2,46030
2.0,240.0,4.0,1,2,4.0,1,26,19,2,35595
2.0,240.0,4.0,1,3,4.0,1,29,20,2,33100
2.0,240.0,4.0,1,2,4.0,1,26,19,2,48525
2.0,240.0,4.0,1,3,4.0,1,29,20,1,46455
2.0,240.0,4.0,1,2,4.0,1,26,19,1,42955
2.0,240.0,4.0,1,2,4.0,1,26,19,1,48950
2.0,240.0,4.0,1,3,4.0,1,29,20,1,40460
2.0,240.0,4.0,1,3,4.0,1,29,20,1,33260
2.0,240.0,4.0,1,2,4.0,1,26,19,1,39585
2.0,240.0,4.0,1,3,4.0,1,29,20,1,37090
2.0,240.0,4.0,1,2,4.0,1,26,19,1,35755
2.0,240.0,4.0,1,2,4.0,1,25,19,0,41895
2.0,240.0,4.0,1,3,4.0,1,28,21,0,35720
2.0,240.0,4.0,1,2,4.0,1,25,19,0,35130
2.0,240.0,4.0,1,3,4.0,1,28,21,0,32720
2.0,240.0,4.0,1,3,4.0,1,28,21,0,39485
2.0,240.0,4.0,1,2,4.0,1,25,19,0,38125
2.0,240.0,4.0,1,3,4.0,1,28,21,0,45475
2.0,240.0,4.0,1,2,4.0,1,25,19,0,47880
2.0,304.0,6.0,1,3,4.0,3,28,19,3,38850
2.0,304.0,6.0,1,2,4.0,3,26,18,3,40845
3.0,365.0,6.0,1,2,4.0,3,25,17,3,45840
3.0,365.0,6.0,1,2,4.0,3,25,17,2,45840
2.0,305.0,6.0,1,3,4.0,3,28,19,2,38850
2.0,305.0,6.0,1,2,4.0,3,26,18,2,40845
2.0,350.0,6.0,1,2,4.0,3,24,17,1,41005
2.0,350.0,6.0,1,3,4.0,3,26,17,1,39010
3.0,365.0,6.0,1,2,4.0,3,24,16,1,46000
3.0,365.0,6.0,1,2,4.0,3,23,16,2,45205
2.0,303.0,6.0,1,3,4.0,3,25,17,2,43210
2.0,303.0,6.0,1,3,4.0,3,24,16,1,43370
3.0,365.0,6.0,1,2,4.0,3,21,15,1,45365
2.0,303.0,6.0,1,3,4.0,3,24,16,0,43530
3.0,365.0,6.0,1,2,4.0,3,21,15,0,49025
2.0,305.0,6.0,1,2,4.0,2,23,17,2,40850
2.0,305.0,6.0,1,3,4.0,2,26,18,2,38900
2.0,303.0,6.0,1,2,4.0,2,26,17,1,44045
2.0,303.0,6.0,1,2,4.0,2,26,17,1,47810
2.0,303.0,6.0,1,3,4.0,2,26,17,1,53475
2.0,303.0,6.0,1,3,4.0,2,26,17,1,38260
2.0,303.0,6.0,1,2,4.0,2,26,17,1,55970
2.0,303.0,6.0,1,3,4.0,2,26,17,1,45315
2.0,303.0,6.0,1,2,4.0,2,26,17,1,40755
2.0,303.0,6.0,1,3,4.0,2,26,17,1,41550
2.0,303.0,6.0,1,3,4.0,2,25,17,0,38260
2.0,303.0,6.0,1,2,4.0,2,23,16,0,44045
2.0,303.0,6.0,1,2,4.0,2,23,16,0,48055
2.0,303.0,6.0,1,3,4.0,2,25,17,0,45560
2.0,303.0,6.0,1,3,4.0,2,25,17,0,53475
2.0,303.0,6.0,1,2,4.0,2,23,16,0,40755
2.0,303.0,6.0,1,3,4.0,2,25,17,0,41550
2.0,303.0,6.0,1,2,4.0,2,23,16,0,55970
2.0,191.0,4.0,1,3,4.0,2,36,41,6,34645
2.0,231.0,4.0,1,3,4.0,2,33,22,2,45555
2.0,231.0,4.0,1,3,4.0,2,33,22,2,35190
2.0,188.0,4.0,1,3,4.0,2,39,41,2,35190
2.0,231.0,4.0,1,2,4.0,2,31,22,2,37080
2.0,188.0,4.0,1,3,4.0,2,39,41,2,45555
2.0,231.0,4.0,1,2,4.0,2,31,22,2,47445
2.0,231.0,4.0,1,2,4.0,2,31,22,1,37080
2.0,188.0,4.0,1,3,4.0,2,39,41,1,45605
2.0,231.0,4.0,1,3,4.0,2,33,22,1,45605
2.0,231.0,4.0,1,2,4.0,2,31,22,1,47495
2.0,188.0,4.0,1,3,4.0,2,39,41,1,35190
2.0,231.0,4.0,1,3,4.0,2,33,22,1,35190
3.0,245.0,4.0,1,2,4.0,2,28,20,0,36900
3.0,245.0,4.0,1,3,4.0,2,31,21,0,39510
3.0,245.0,4.0,1,2,4.0,2,28,20,0,49560
3.0,245.0,4.0,1,3,4.0,2,31,21,0,35010
3.0,245.0,4.0,1,2,4.0,2,28,20,0,41400
3.0,245.0,4.0,1,3,4.0,2,31,21,0,47670
3.0,245.0,4.0,1,3,4.0,2,31,21,0,36760
3.0,245.0,4.0,1,2,4.0,2,28,20,0,38650
2.0,342.0,8.0,1,2,4.0,2,16,12,17,5650
2.0,201.0,6.0,1,3,4.0,2,23,16,11,24250
2.0,196.0,6.0,1,2,4.0,2,21,15,11,27750
2.0,185.0,6.0,1,3,4.0,2,24,17,14,26140
2.0,185.0,6.0,1,2,4.0,2,22,16,14,33790
2.0,185.0,6.0,1,3,4.0,1,24,17,14,25815
2.0,185.0,6.0,1,2,4.0,2,22,16,14,30540
2.0,185.0,6.0,1,3,4.0,2,24,17,14,27590
2.0,185.0,6.0,1,3,4.0,1,24,17,14,24165
2.0,185.0,6.0,1,3,4.0,2,24,17,14,29740
2.0,185.0,6.0,1,3,4.0,1,24,17,13,23335
2.0,185.0,6.0,1,2,4.0,2,22,16,13,31035
2.0,185.0,6.0,1,3,4.0,2,24,17,13,25885
2.0,185.0,6.0,1,3,4.0,2,24,17,13,30235
2.0,200.0,6.0,1,2,4.0,2,21,15,12,30210
2.0,185.0,6.0,1,3,4.0,2,23,16,12,26040
2.0,200.0,6.0,1,3,4.0,2,23,16,12,24520
2.0,200.0,6.0,1,3,4.0,2,23,16,12,27890
2.0,185.0,6.0,1,3,4.0,2,23,16,12,30420
2.0,200.0,6.0,1,2,4.0,2,21,15,12,27700
2.0,180.0,6.0,1,3,2.0,2,29,19,12,22280
2.0,200.0,6.0,1,3,2.0,2,28,18,12,24690
1.0,240.0,6.0,1,3,2.0,2,26,17,12,28355
2.0,242.0,6.0,1,3,2.0,2,26,18,11,24930
4.0,211.0,6.0,1,3,2.0,2,29,19,11,20830
2.0,303.0,8.0,1,3,2.0,2,26,16,11,26330
4.0,211.0,6.0,1,3,2.0,2,29,19,11,20330
2.0,242.0,6.0,1,3,2.0,2,26,18,11,23430
2.0,303.0,8.0,1,3,2.0,2,24,16,10,27740
4.0,211.0,6.0,1,3,2.0,2,29,19,10,22625
4.0,211.0,6.0,1,3,2.0,2,29,19,10,21015
2.0,197.0,6.0,1,1,4.0,2,20,15,15,27607
2.0,165.0,6.0,1,4,4.0,2,19,15,15,27777
2.0,197.0,6.0,1,4,4.0,2,17,14,15,29627
2.0,165.0,6.0,1,1,4.0,2,21,16,15,22777
2.0,197.0,6.0,1,4,4.0,2,17,14,15,32887
2.0,197.0,6.0,1,1,4.0,2,20,15,15,31317
2.0,165.0,6.0,1,4,4.0,2,19,15,15,25087
2.0,165.0,6.0,1,1,4.0,2,21,16,15,25637
2.0,165.0,6.0,1,4,4.0,2,19,15,14,27777
2.0,165.0,6.0,1,4,4.0,2,19,15,14,25217
2.0,197.0,6.0,1,1,4.0,2,20,15,14,27607
2.0,165.0,6.0,1,1,4.0,2,21,16,14,22907
2.0,197.0,6.0,1,4,4.0,2,17,14,14,32887
2.0,197.0,6.0,1,4,4.0,2,17,14,14,29627
2.0,165.0,6.0,1,1,4.0,2,21,16,14,25637
2.0,197.0,6.0,1,1,4.0,2,20,15,14,31317
2.0,197.0,6.0,1,1,4.0,2,19,15,13,26199
2.0,197.0,6.0,1,4,4.0,2,17,14,13,25999
2.0,197.0,6.0,1,4,4.0,2,17,14,13,28199
2.0,197.0,6.0,1,1,4.0,2,19,15,13,23999
2.0,215.0,6.0,1,4,4.0,2,18,13,13,34999
2.0,215.0,6.0,1,4,4.0,2,17,13,12,35799
2.0,215.0,6.0,1,4,4.0,2,17,13,11,36159
2.0,200.0,6.0,1,3,4.0,1,23,16,13,28460
2.0,200.0,6.0,1,3,4.0,1,23,16,13,23490
2.0,200.0,6.0,1,3,4.0,1,23,16,12,28515
2.0,200.0,6.0,1,3,4.0,1,23,16,12,22115
2.0,200.0,6.0,1,3,4.0,1,23,16,12,22950
2.0,200.0,6.0,1,3,4.0,1,23,16,11,28515
2.0,200.0,6.0,1,3,4.0,1,23,16,11,22950
2.0,200.0,6.0,1,3,4.0,1,23,16,11,22115
1.0,138.0,4.0,3,1,2.0,1,30,22,14,25645
1.0,138.0,4.0,2,1,2.0,1,29,23,14,24645
2.0,138.0,4.0,3,1,2.0,1,30,23,13,25895
2.0,138.0,4.0,2,1,2.0,1,29,23,13,24895
2.0,138.0,4.0,3,1,2.0,1,30,23,12,26145
2.0,138.0,4.0,2,1,2.0,1,29,23,12,25145
2.0,135.0,4.0,2,1,2.0,1,26,19,24,2000
2.0,200.0,4.0,2,1,2.0,1,25,18,24,2078
2.0,200.0,4.0,2,1,2.0,1,25,18,23,2254
2.0,135.0,4.0,2,1,2.0,1,26,19,23,2000
2.0,135.0,4.0,2,1,2.0,1,26,19,22,2038
2.0,200.0,4.0,2,1,2.0,1,25,18,22,2462
3.0,265.0,6.0,1,2,2.0,2,22,17,5,44540
3.0,265.0,6.0,1,2,2.0,2,22,17,4,44540
3.0,265.0,6.0,1,2,2.0,2,22,17,3,41995
2.0,260.0,6.0,1,3,4.0,2,28,21,2,39000
2.0,260.0,6.0,1,2,4.0,2,28,21,2,38550
2.0,260.0,6.0,1,2,4.0,2,28,21,2,40600
2.0,260.0,6.0,1,3,4.0,2,28,21,2,36950
2.0,260.0,6.0,1,2,4.0,2,28,21,2,34220
2.0,260.0,6.0,1,3,4.0,2,28,21,2,29560
2.0,260.0,6.0,1,3,4.0,2,28,21,2,32620
2.0,260.0,6.0,1,2,4.0,2,28,21,2,31160
2.0,260.0,6.0,1,2,4.0,2,28,21,1,34400
2.0,260.0,6.0,1,3,4.0,2,28,21,1,39180
2.0,250.0,4.0,1,2,4.0,2,30,26,1,41730
2.0,260.0,6.0,1,3,4.0,2,28,21,1,32800
2.0,260.0,6.0,1,2,4.0,2,28,21,1,38730
2.0,260.0,6.0,1,3,4.0,2,28,21,1,29740
2.0,260.0,6.0,1,2,4.0,2,28,21,1,40780
2.0,260.0,6.0,1,2,4.0,2,28,21,1,31340
2.0,250.0,4.0,1,3,4.0,2,31,28,1,42180
2.0,260.0,6.0,1,3,4.0,2,28,21,1,37130
2.0,250.0,4.0,1,3,4.0,2,31,28,1,40130
2.0,250.0,4.0,1,2,4.0,2,30,26,1,43780
2.0,260.0,6.0,1,3,4.0,2,28,21,0,29740
2.0,260.0,6.0,1,2,4.0,2,28,21,0,31340
2.0,260.0,6.0,1,3,4.0,2,28,21,0,37130
2.0,260.0,6.0,1,2,4.0,2,28,21,0,38730
2.0,260.0,6.0,1,2,4.0,2,28,21,0,34400
2.0,260.0,6.0,1,3,4.0,2,28,21,0,32800
2.0,260.0,6.0,1,2,4.0,2,28,21,0,40780
2.0,260.0,6.0,1,3,4.0,2,28,21,0,39180
2.0,305.0,8.0,2,1,2.0,1,24,16,20,3550
2.0,305.0,8.0,2,1,2.0,1,24,16,20,3206
2.0,305.0,8.0,2,1,2.0,1,24,16,19,3654
2.0,305.0,8.0,2,1,2.0,1,24,16,19,4059
2.0,320.0,8.0,2,1,2.0,1,22,15,18,4584
2.0,320.0,8.0,2,1,2.0,1,22,15,18,5193
3.0,435.0,8.0,2,1,2.0,2,25,15,2,41800
2.0,300.0,6.0,2,1,2.0,2,28,17,2,29300
3.0,310.0,4.0,2,1,2.0,2,31,22,2,34800
3.0,310.0,4.0,2,1,2.0,2,31,22,2,25300
3.0,435.0,8.0,2,1,2.0,2,25,15,2,46170
3.0,435.0,8.0,2,1,2.0,2,25,15,2,32300
2.0,300.0,6.0,2,1,2.0,2,28,17,2,23800
3.0,310.0,4.0,2,1,2.0,2,31,22,2,29300
3.0,435.0,8.0,2,1,2.0,2,25,15,2,36300
3.0,435.0,8.0,2,1,2.0,2,25,15,1,36395
3.0,435.0,8.0,2,1,2.0,2,25,15,1,32395
2.0,300.0,6.0,2,1,2.0,2,28,17,1,24145
3.0,310.0,4.0,2,1,2.0,2,29,20,1,35145
3.0,310.0,4.0,2,1,2.0,2,31,22,1,29645
3.0,435.0,8.0,2,1,2.0,2,25,15,1,41895
2.0,300.0,6.0,2,1,2.0,2,28,17,1,29645
3.0,310.0,4.0,2,1,2.0,2,31,22,1,25645
3.0,310.0,4.0,2,1,2.0,2,30,21,0,25645
2.0,300.0,6.0,2,1,2.0,2,27,18,0,24645
3.0,310.0,4.0,2,1,2.0,2,30,21,0,29645
3.0,435.0,8.0,2,1,2.0,2,23,14,0,42145
3.0,435.0,8.0,2,1,2.0,2,25,15,0,36645
3.0,310.0,4.0,2,1,2.0,2,27,21,0,35145
3.0,435.0,8.0,2,1,2.0,2,25,15,0,32645
2.0,88.0,4.0,2,3,2.0,1,32,24,24,2000
2.0,130.0,6.0,2,3,2.0,1,26,20,23,2000
2.0,88.0,4.0,2,3,2.0,1,34,25,23,2000
2.0,88.0,4.0,2,3,2.0,1,34,25,22,2000
3.0,158.0,4.0,1,1,2.0,1,28,21,3,27505
3.0,158.0,4.0,1,1,2.0,1,28,21,3,30550
3.0,158.0,4.0,1,1,2.0,1,28,21,3,29265
3.0,167.0,4.0,2,1,2.0,1,28,21,3,26905
3.0,167.0,4.0,2,1,2.0,1,28,21,3,28665
3.0,158.0,4.0,1,1,2.0,1,28,21,3,25980
3.0,167.0,4.0,2,1,2.0,1,28,21,3,27550
3.0,167.0,4.0,2,1,2.0,1,28,22,3,23720
3.0,158.0,4.0,1,1,2.0,1,28,21,3,28650
3.0,167.0,4.0,2,1,2.0,1,28,21,3,29450
3.0,158.0,4.0,1,1,2.0,1,28,21,2,28650
3.0,167.0,4.0,2,1,2.0,1,28,21,2,27550
3.0,158.0,4.0,1,1,2.0,1,28,21,2,29265
3.0,167.0,4.0,2,1,2.0,1,28,22,2,23970
3.0,167.0,4.0,2,1,2.0,1,28,21,2,29450
3.0,158.0,4.0,1,1,2.0,1,28,21,2,30550
3.0,158.0,4.0,1,1,2.0,1,28,21,2,27505
3.0,167.0,4.0,2,1,2.0,1,28,21,2,26905
3.0,158.0,4.0,1,1,2.0,1,28,21,2,26230
3.0,167.0,4.0,2,1,2.0,1,28,21,2,32205
3.0,158.0,4.0,1,1,2.0,1,28,21,2,32655
3.0,167.0,4.0,2,1,2.0,1,28,21,2,28665
3.0,155.0,4.0,2,1,2.0,1,34,27,1,28600
3.0,155.0,4.0,1,1,2.0,1,36,27,1,26395
3.0,155.0,4.0,1,1,2.0,1,36,27,1,29330
3.0,155.0,4.0,1,1,2.0,1,36,27,1,31270
3.0,155.0,4.0,2,1,2.0,1,34,27,1,30065
3.0,155.0,4.0,2,1,2.0,1,34,27,1,24915
2.0,164.0,6.0,2,3,2.0,1,24,18,22,2000
2.0,118.0,4.0,2,3,2.0,1,31,23,22,2000
2.0,118.0,4.0,2,3,2.0,1,31,23,21,2000
2.0,164.0,6.0,2,3,2.0,1,24,18,20,2000
2.0,114.0,4.0,2,3,2.0,1,31,23,20,2000
2.0,365.0,6.0,1,4,4.0,3,20,15,2,65055
2.0,365.0,6.0,1,4,4.0,3,19,15,2,67220
2.0,365.0,6.0,1,1,4.0,3,22,16,2,61480
2.0,365.0,6.0,1,1,4.0,3,20,15,2,63645
2.0,380.0,6.0,1,1,4.0,3,22,16,1,63195
2.0,380.0,6.0,1,4,4.0,3,19,15,1,69135
2.0,380.0,6.0,1,1,4.0,3,20,15,1,65560
2.0,380.0,6.0,1,1,4.0,3,20,15,1,73645
2.0,380.0,6.0,1,4,4.0,3,20,15,1,74260
2.0,380.0,6.0,1,4,4.0,3,20,15,1,66770
2.0,380.0,6.0,1,1,4.0,3,22,16,1,71260
2.0,380.0,6.0,1,1,4.0,3,20,15,0,65560
2.0,380.0,6.0,1,1,4.0,3,21,15,0,71260
2.0,380.0,6.0,1,4,4.0,3,20,15,0,66770
2.0,380.0,6.0,1,1,4.0,3,21,15,0,63195
2.0,380.0,6.0,1,4,4.0,3,19,15,0,69135
2.0,380.0,6.0,1,1,4.0,3,20,15,0,73650
2.0,380.0,6.0,1,4,4.0,3,20,15,0,74260
1.0,215.0,4.0,2,3,4.0,1,27,19,14,19450
2.0,132.0,4.0,2,3,4.0,1,32,25,14,13030
1.0,150.0,4.0,2,3,4.0,1,32,25,14,17085
2.0,132.0,4.0,2,3,4.0,1,32,25,14,15340
2.0,132.0,4.0,1,3,4.0,1,29,22,13,14315
1.0,150.0,4.0,2,3,4.0,1,32,25,13,17640
2.0,132.0,4.0,2,3,4.0,1,32,25,13,15800
1.0,225.0,4.0,2,3,4.0,1,28,19,13,20450
2.0,132.0,4.0,2,3,4.0,1,32,25,13,13490
2.0,132.0,4.0,1,3,4.0,1,29,22,13,16625
2.0,132.0,4.0,2,3,4.0,1,32,25,12,16110
2.0,132.0,4.0,2,3,4.0,1,32,25,12,13800
1.0,220.0,4.0,2,3,4.0,1,28,19,12,20700
2.0,132.0,4.0,2,3,2.0,1,36,24,18,2000
2.0,150.0,4.0,2,3,4.0,1,36,24,18,2000
2.0,132.0,4.0,2,3,4.0,1,31,24,17,2000
2.0,132.0,4.0,2,3,4.0,1,31,24,17,2044
2.0,132.0,4.0,2,3,4.0,1,30,24,16,12715
2.0,214.0,6.0,1,3,4.0,3,24,16,23,2000
2.0,214.0,6.0,1,3,4.0,3,24,16,22,2000
2.0,214.0,6.0,1,3,4.0,3,24,16,21,2000
2.0,225.0,6.0,1,3,4.0,3,24,15,23,2000
2.0,205.0,6.0,1,3,4.0,3,26,17,22,2000
2.0,225.0,6.0,1,3,4.0,3,26,17,22,2000
2.0,205.0,6.0,1,3,4.0,3,27,17,21,2000
2.0,210.0,6.0,1,4,4.0,2,21,15,8,26220
2.0,210.0,6.0,1,1,4.0,2,22,16,8,24560
2.0,210.0,6.0,1,1,4.0,2,22,16,8,22240
2.0,210.0,6.0,1,4,4.0,2,21,15,8,23900
2.0,260.0,6.0,1,1,4.0,2,21,16,7,25750
2.0,210.0,6.0,1,1,4.0,2,22,16,7,23235
2.0,260.0,6.0,1,1,4.0,2,21,16,7,26750
2.0,260.0,6.0,1,4,4.0,2,20,16,7,27410
2.0,260.0,6.0,1,4,4.0,2,20,16,7,28410
2.0,210.0,6.0,1,4,4.0,2,21,15,7,24895
2.0,260.0,6.0,1,4,4.0,2,21,16,6,28995
2.0,260.0,6.0,1,1,4.0,2,21,16,6,27245
2.0,260.0,6.0,1,4,4.0,2,21,16,6,27995
2.0,210.0,6.0,1,4,4.0,2,21,15,6,23995
2.0,210.0,6.0,1,1,4.0,2,22,16,6,21590
2.0,260.0,6.0,1,1,4.0,2,21,16,6,26245
2.0,210.0,6.0,1,1,4.0,2,22,16,6,23235
2.0,210.0,6.0,1,1,4.0,2,22,16,6,22245
2.0,210.0,6.0,1,4,4.0,2,21,15,6,24985
2.0,210.0,6.0,1,4,4.0,2,21,15,6,23340
2.0,131.0,4.0,1,3,4.0,1,26,24,2,21710
2.0,131.0,4.0,1,3,4.0,1,26,24,2,20720
2.0,131.0,4.0,1,3,4.0,1,26,24,1,21760
2.0,131.0,4.0,1,3,4.0,1,26,24,1,20870
2.0,131.0,4.0,1,3,4.0,1,26,24,0,22230
2.0,131.0,4.0,1,3,4.0,1,26,24,0,21330
1.0,235.0,4.0,1,2,4.0,2,28,21,2,35880
1.0,235.0,4.0,1,3,4.0,2,28,22,2,36580
1.0,235.0,4.0,1,2,4.0,2,28,21,2,37980
